league,season,team,player,nation,position,age,born,playing_time,playing_time_1,playing_time_2,playing_time_3,performance,performance_1,performance_2,performance_3,performance_4,performance_5,performance_6,performance_7,expected,expected_1,expected_2,expected_3,progression,progression_1,progression_2,per_90_minutes,per_90_minutes_1,per_90_minutes_2,per_90_minutes_3,per_90_minutes_4,per_90_minutes_5,per_90_minutes_6,per_90_minutes_7,per_90_minutes_8,per_90_minutes_9,stat_type,nation_shooting,position_shooting,age_shooting,born_shooting,90s,standard,standard_1,standard_2,standard_3,standard_4,standard_5,standard_6,standard_7,standard_8,standard_9,standard_10,standard_11,expected_shooting,expected_1_shooting,expected_2_shooting,expected_3_shooting,expected_4,stat_type_shooting,nation_passing,position_passing,age_passing,born_passing,90s_passing,total,total_1,total_2,total_3,total_4,short,short_1,short_2,medium,medium_1,medium_2,long,long_1,long_2,assists,xag,expected_passing,expected_1_passing,kp,1/3,ppa,crspa,progressive_passes,stat_type_passing,nation_passing_types,position_passing_types,age_passing_types,born_passing_types,90s_passing_types,passes_attempted,pass_types,pass_types_1,pass_types_2,pass_types_3,pass_types_4,pass_types_5,pass_types_6,pass_types_7,corner_kicks,corner_kicks_1,corner_kicks_2,outcomes,outcomes_1,outcomes_2,stat_type_passing_types,nation_goal_shot_creation,position_goal_shot_creation,age_goal_shot_creation,born_goal_shot_creation,90s_goal_shot_creation,sca,sca_1,sca_types,sca_types_1,sca_types_2,sca_types_3,sca_types_4,sca_types_5,gca,gca_1,gca_types,gca_types_1,gca_types_2,gca_types_3,gca_types_4,gca_types_5,stat_type_goal_shot_creation,nation_defense,position_defense,age_defense,born_defense,90s_defense,tackles,tackles_1,tackles_2,tackles_3,tackles_4,challenges,challenges_1,challenges_2,challenges_3,blocks,blocks_1,blocks_2,interceptions,tkl+int,clearances,err,stat_type_defense,nation_possession,position_possession,age_possession,born_possession,90s_possession,touches,touches_1,touches_2,touches_3,touches_4,touches_5,touches_6,take-ons,take-ons_1,take-ons_2,take-ons_3,take-ons_4,carries,carries_1,carries_2,carries_3,carries_4,carries_5,carries_6,carries_7,receiving,receiving_1,stat_type_possession,nation_playing_time,position_playing_time,age_playing_time,born_playing_time,playing_time_playing_time,playing_time_1_playing_time,playing_time_2_playing_time,playing_time_3_playing_time,playing_time_4,starts,starts_1,starts_2,subs,subs_1,subs_2,team_success,team_success_1,team_success_2,team_success_3,team_success_4,team_success_5,team_success_(xg),team_success_(xg)_1,team_success_(xg)_2,team_success_(xg)_3,team_success_(xg)_4,stat_type_playing_time,nation_misc,position_misc,age_misc,born_misc,90s_misc,performance_misc,performance_1_misc,performance_2_misc,performance_3_misc,performance_4_misc,performance_5_misc,performance_6_misc,performance_7_misc,performance_8,performance_9,performance_10,performance_11,performance_12,aerial_duels,aerial_duels_1,aerial_duels_2,stat_type_misc,nation_keeper,position_keeper,age_keeper,born_keeper,playing_time_keeper,playing_time_1_keeper,playing_time_2_keeper,playing_time_3_keeper,performance_keeper,performance_1_keeper,performance_2_keeper,performance_3_keeper,performance_4_keeper,performance_5_keeper,performance_6_keeper,performance_7_keeper,performance_8_keeper,performance_9_keeper,penalty_kicks,penalty_kicks_1,penalty_kicks_2,penalty_kicks_3,penalty_kicks_4,stat_type_keeper,nation_keeper_adv,position_keeper_adv,age_keeper_adv,born_keeper_adv,90s_keeper_adv,goals,goals_1,goals_2,goals_3,goals_4,expected_keeper_adv,expected_1_keeper_adv,expected_2_keeper_adv,expected_3_keeper_adv,launched,launched_1,launched_2,passes,passes_1,passes_2,passes_3,goal_kicks,goal_kicks_1,goal_kicks_2,crosses,crosses_1,crosses_2,sweeper,sweeper_1,sweeper_2,stat_type_keeper_adv
FRA-Ligue 1,2024-25,Lille,Younes Lachaab,FRA,"MF,FW",19.0,2005.0,2,0,9,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.95,0.95,0.95,standard,FRA,"MF,FW",19.0,2005.0,0.1,0,1,0,0.0,10.0,0.0,0.0,Unknown,23.8,0,0,0,0.1,0.1,0.09,-0.1,-0.1,shooting,FRA,"MF,FW",19.0,2005.0,0.1,1,2,50.0,4,0,0,0,Unknown,0,0,Unknown,0,0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,passing,FRA,"MF,FW",19.0,2005.0,0.1,2.0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,passing_types,FRA,"MF,FW",19.0,2005.0,0.1,2,20.0,0,0,1,1,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,FRA,"MF,FW",19.0,2005.0,0.1,1,1,0,0,1,1,1,100.0,0,0,0,0,1.0,2.0,0.0,0.0,defense,FRA,"MF,FW",19.0,2005.0,0.1,8,0,0,0,8,4,8,1,1,100.0,0,0.0,3,31,12,1,0,1,2,0,3,1,possession,FRA,"MF,FW",19.0,2005.0,2,9,5,0.3,0.1,0,Unknown,0,2,5,3,3.0,0,0,0,0.0,-0.47,1.1,0.2,0.9,8.56,8.22,playing_time,FRA,"MF,FW",19.0,2005.0,0.1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0.0,misc,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
FRA-Ligue 1,2023-24,Lille,Yusuf Yazıcı,TUR,"MF,FW",26.0,1997.0,27,16,1312,14.6,5,2,7,5,0,0,5,0,5.4,5.4,1.9,7.3,31,48,90,0.34,0.14,0.48,0.34,0.48,0.37,0.13,0.5,0.37,0.5,standard,TUR,"MF,FW",26.0,1997.0,14.6,5,40,14,35.0,2.74,0.96,0.13,0.36,16.5,6,0,0,5.4,5.4,0.14,-0.4,-0.4,shooting,TUR,"MF,FW",26.0,1997.0,14.6,377,489,77.1,5416,1323,215,261,82.4,110,140,78.6,23,37,62.2,2.0,1.9,3.1,0.1,18.0,37.0,11.0,1.0,48.0,passing,TUR,"MF,FW",26.0,1997.0,14.6,489.0,457,29,10,1,1,19,1,7,2,4,0,377,3,14,passing_types,TUR,"MF,FW",26.0,1997.0,14.6,40,2.74,26,7,1,5,0,1,5,0.34,4,1,0,0,0,0,goal_shot_creation,TUR,"MF,FW",26.0,1997.0,14.6,19,11,6,9,4,4,15,26.7,11,10,1,9,5.0,24.0,5.0,0.0,defense,TUR,"MF,FW",26.0,1997.0,14.6,636,8,74,281,287,67,636,30,13,43.3,17,56.7,499,2769,1274,31,21,6,32,22,478,90,possession,TUR,"MF,FW",26.0,1997.0,27,1312,49,42.9,14.6,16,71,2,11,16,3,1.63,22,15,7,0.48,-0.09,18.6,18.0,0.5,0.04,-0.56,playing_time,TUR,"MF,FW",26.0,1997.0,14.6,5,0,0,19,14,4,19,5,11,0,0,0,56,5,14,26.3,misc,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
FRA-Ligue 1,2025-26,Lorient,Dermane Karim,TOG,"MF,FW",21-267,2003.0,2,2,145,1.6,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,4,5,11,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.08,0.08,standard,TOG,"MF,FW",21-267,2003.0,1.6,0,1,0,0.0,0.62,0.0,0.0,Unknown,21.1,0,0,0,0.2,0.2,0.08,-0.2,-0.2,shooting,TOG,"MF,FW",21-267,2003.0,1.6,42,53,79.2,693,148,24,26,92.3,14,15,93.3,4,8,50.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,5.0,passing,TOG,"MF,FW",21-267,2003.0,1.6,53.0,49,2,1,0,0,2,1,0,0,0,0,42,2,2,passing_types,TOG,"MF,FW",21-267,2003.0,1.6,3,1.59,2,0,0,0,1,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,TOG,"MF,FW",21-267,2003.0,1.6,2,0,2,0,0,0,3,0.0,3,0,0,0,1.0,3.0,0.0,0.0,defense,TOG,"MF,FW",21-267,2003.0,1.6,62,2,9,33,23,2,62,4,3,75.0,1,25.0,49,323,171,4,3,1,4,6,53,11,possession,TOG,"MF,FW",21-267,2003.0,2,145,73,53.7,1.6,2,73,1,0,Unknown,1,1.5,3,7,-4,-2.48,-3.2,3.1,3.8,-0.7,-0.38,-1.93,playing_time,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
FRA-Ligue 1,2023-24,Lorient,Jean-Victor Makengo,FRA,"MF,FW",25.0,1998.0,11,5,479,5.3,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,11,28,17,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,standard,FRA,"MF,FW",25.0,1998.0,5.3,0,5,2,40.0,0.94,0.38,0.0,0.0,25.3,0,0,0,0.3,0.3,0.05,-0.3,-0.3,shooting,FRA,"MF,FW",25.0,1998.0,5.3,244,277,88.1,3368,718,135,147,91.8,90,97,92.8,3,11,27.3,0.0,0.0,0.2,0.0,0.0,16.0,5.0,1.0,28.0,passing,FRA,"MF,FW",25.0,1998.0,5.3,277.0,271,6,4,0,2,5,1,1,0,0,0,244,0,6,passing_types,FRA,"MF,FW",25.0,1998.0,5.3,4,0.75,3,0,1,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,FRA,"MF,FW",25.0,1998.0,5.3,5,4,3,2,0,2,6,33.3,4,12,1,11,8.0,13.0,5.0,0.0,defense,FRA,"MF,FW",25.0,1998.0,5.3,339,11,75,189,80,3,339,14,5,35.7,8,57.1,275,1622,744,11,7,0,8,11,258,17,possession,FRA,"MF,FW",25.0,1998.0,11,479,44,15.7,5.3,5,73,1,6,19,13,0.64,6,8,-2,-0.38,0.36,4.6,8.5,-3.8,-0.72,-0.25,playing_time,FRA,"MF,FW",25.0,1998.0,5.3,0,0,0,7,7,0,5,8,4,0,0,0,29,2,2,50.0,misc,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
FRA-Ligue 1,2023-24,Lorient,Romain Faivre,FRA,"MF,FW",25.0,1998.0,17,16,1453,16.1,5,1,6,5,0,0,1,0,2.8,2.8,1.7,4.5,68,102,78,0.31,0.06,0.37,0.31,0.37,0.17,0.1,0.28,0.17,0.28,standard,FRA,"MF,FW",25.0,1998.0,16.1,5,27,10,37.0,1.67,0.62,0.19,0.5,19.0,1,0,0,2.8,2.8,0.1,2.2,2.2,shooting,FRA,"MF,FW",25.0,1998.0,16.1,495,601,82.4,7200,2420,272,308,88.3,167,199,83.9,24,50,48.0,1.0,1.7,2.0,-0.7,16.0,53.0,25.0,2.0,102.0,passing,FRA,"MF,FW",25.0,1998.0,16.1,601.0,546,54,19,2,2,38,4,25,11,3,0,495,1,9,passing_types,FRA,"MF,FW",25.0,1998.0,16.1,43,2.66,28,7,3,3,2,0,6,0.37,4,0,0,2,0,0,goal_shot_creation,FRA,"MF,FW",25.0,1998.0,16.1,13,6,5,4,4,6,15,40.0,9,6,1,5,7.0,20.0,3.0,1.0,defense,FRA,"MF,FW",25.0,1998.0,16.1,798,10,117,365,335,40,798,93,44,47.3,43,46.2,657,5115,2142,68,48,11,37,17,599,78,possession,FRA,"MF,FW",25.0,1998.0,17,1453,85,47.5,16.1,16,89,15,1,28,0,0.71,19,34,-15,-0.93,-0.48,14.8,24.8,-10.0,-0.62,-0.21,playing_time,FRA,"MF,FW",25.0,1998.0,16.1,1,0,0,5,47,1,38,7,6,0,0,0,85,3,8,27.3,misc,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
FRA-Ligue 1,2023-24,Lorient,Tosin Aiyegun,BEN,"MF,FW",25.0,1998.0,19,10,902,10.0,2,0,2,2,0,0,0,1,1.8,1.8,0.3,2.1,17,16,52,0.2,0.0,0.2,0.2,0.2,0.18,0.03,0.21,0.18,0.21,standard,BEN,"MF,FW",25.0,1998.0,10.0,2,11,3,27.3,1.1,0.3,0.18,0.67,22.7,0,0,0,1.8,1.8,0.17,0.2,0.2,shooting,BEN,"MF,FW",25.0,1998.0,10.0,154,203,75.9,2377,486,73,98,74.5,58,70,82.9,10,15,66.7,0.0,0.3,0.3,-0.3,7.0,7.0,2.0,0.0,16.0,passing,BEN,"MF,FW",25.0,1998.0,10.0,203.0,193,7,0,0,0,8,1,0,0,0,0,154,3,4,passing_types,BEN,"MF,FW",25.0,1998.0,10.0,13,1.3,12,0,0,0,1,0,1,0.1,0,0,0,0,1,0,goal_shot_creation,BEN,"MF,FW",25.0,1998.0,10.0,6,4,2,3,1,3,9,33.3,6,4,1,3,2.0,8.0,8.0,0.0,defense,BEN,"MF,FW",25.0,1998.0,10.0,291,10,54,120,123,21,291,26,12,46.2,13,50.0,227,1660,686,17,10,6,18,13,218,52,possession,BEN,"MF,FW",25.0,1998.0,19,902,47,29.5,10.0,10,73,2,9,20,3,0.79,15,25,-10,-1.0,-0.46,10.5,16.3,-5.7,-0.57,-0.09,playing_time,BEN,"MF,FW",25.0,1998.0,10.0,0,1,0,13,16,3,8,2,4,1,0,0,33,6,10,37.5,misc,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
FRA-Ligue 1,2023-24,Lyon,Rayan Cherki,FRA,"MF,FW",19.0,2003.0,33,19,1719,19.1,1,6,7,1,0,0,0,0,5.2,5.2,4.2,9.4,93,138,182,0.05,0.31,0.37,0.05,0.37,0.27,0.22,0.49,0.27,0.49,standard,FRA,"MF,FW",19.0,2003.0,19.1,1,57,17,29.8,2.98,0.89,0.02,0.06,15.7,1,0,0,5.2,5.2,0.09,-4.2,-4.2,shooting,FRA,"MF,FW",19.0,2003.0,19.1,830,1069,77.6,14766,4022,364,451,80.7,336,400,84.0,98,152,64.5,6.0,4.2,5.5,1.8,42.0,85.0,43.0,6.0,138.0,passing,FRA,"MF,FW",19.0,2003.0,19.1,1069.0,945,121,24,15,24,71,15,66,22,15,0,830,3,31,passing_types,FRA,"MF,FW",19.0,2003.0,19.1,106,5.55,52,23,21,7,2,1,14,0.73,9,2,1,2,0,0,goal_shot_creation,FRA,"MF,FW",19.0,2003.0,19.1,28,15,4,16,8,17,46,37.0,29,13,3,10,7.0,35.0,1.0,0.0,defense,FRA,"MF,FW",19.0,2003.0,19.1,1325,5,108,585,665,117,1325,141,81,57.4,48,34.0,1056,7606,3685,93,73,33,51,43,1014,182,possession,FRA,"MF,FW",19.0,2003.0,33,1719,52,56.2,19.1,19,72,4,14,25,1,1.52,27,34,-7,-0.37,-0.43,29.7,28.3,1.4,0.07,0.33,playing_time,FRA,"MF,FW",19.0,2003.0,19.1,0,0,0,10,31,2,71,7,15,0,0,0,98,1,8,11.1,misc,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
FRA-Ligue 1,2024-25,Lyon,Thiago Almada,ARG,"MF,FW",23.0,2001.0,16,9,951,10.6,1,4,5,1,0,0,3,0,2.0,2.0,2.6,4.6,38,97,50,0.09,0.38,0.47,0.09,0.47,0.19,0.25,0.44,0.19,0.44,standard,ARG,"MF,FW",23.0,2001.0,10.6,1,23,5,21.7,2.18,0.47,0.04,0.2,20.5,1,0,0,2.0,2.0,0.09,-1.0,-1.0,shooting,ARG,"MF,FW",23.0,2001.0,10.6,635,748,84.9,10034,2735,349,378,92.3,232,255,91.0,39,82,47.6,4.0,2.6,2.4,1.4,22.0,58.0,20.0,2.0,97.0,passing,ARG,"MF,FW",23.0,2001.0,10.6,748.0,668,71,28,5,8,47,6,35,20,7,0,635,9,6,passing_types,ARG,"MF,FW",23.0,2001.0,10.6,52,4.92,39,8,1,3,1,0,11,1.04,10,0,0,0,1,0,goal_shot_creation,ARG,"MF,FW",23.0,2001.0,10.6,14,8,7,5,2,7,21,33.3,14,2,0,2,7.0,21.0,6.0,3.0,defense,ARG,"MF,FW",23.0,2001.0,10.6,831,19,136,382,318,31,831,14,8,57.1,5,35.7,568,2957,1483,38,34,10,17,9,652,50,possession,ARG,"MF,FW",23.0,2001.0,16,951,59,31.1,10.6,9,88,5,7,23,1,1.75,27,15,12,1.14,0.84,24.0,12.0,11.9,1.13,1.02,playing_time,ARG,"MF,FW",23.0,2001.0,10.6,3,0,0,10,8,1,47,7,8,1,0,0,56,1,2,33.3,misc,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
FRA-Ligue 1,2023-24,Marseille,Amine Harit,MAR,"MF,FW",26.0,1997.0,28,21,1821,20.2,1,2,3,1,0,0,5,0,3.7,3.7,3.7,7.4,84,127,112,0.05,0.1,0.15,0.05,0.15,0.18,0.18,0.37,0.18,0.37,standard,MAR,"MF,FW",26.0,1997.0,20.2,1,33,8,24.2,1.63,0.4,0.03,0.13,17.7,1,0,0,3.7,3.7,0.11,-2.7,-2.7,shooting,MAR,"MF,FW",26.0,1997.0,20.2,815,966,84.4,12457,3325,404,449,90.0,311,351,88.6,49,88,55.7,2.0,3.7,3.6,-1.7,39.0,86.0,33.0,5.0,127.0,passing,MAR,"MF,FW",26.0,1997.0,20.2,966.0,904,55,12,9,0,39,14,25,10,7,0,815,7,15,passing_types,MAR,"MF,FW",26.0,1997.0,20.2,90,4.45,66,5,9,2,7,1,7,0.35,7,0,0,0,0,0,goal_shot_creation,MAR,"MF,FW",26.0,1997.0,20.2,28,16,8,17,3,13,37,35.1,24,31,4,27,12.0,40.0,4.0,0.0,defense,MAR,"MF,FW",26.0,1997.0,20.2,1184,13,113,573,515,64,1184,75,39,52.0,27,36.0,969,6200,2888,84,69,11,43,37,904,112,possession,MAR,"MF,FW",26.0,1997.0,28,1821,65,59.5,20.2,21,78,7,7,27,0,1.54,30,20,10,0.49,0.42,29.1,21.5,7.5,0.37,-0.5,playing_time,MAR,"MF,FW",26.0,1997.0,20.2,5,0,0,19,51,1,39,12,16,0,0,0,121,4,16,20.0,misc,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
FRA-Ligue 1,2023-24,Marseille,Bilal Nadir,MAR,"MF,FW",19.0,2003.0,5,1,113,1.3,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,3,4,7,0.0,0.0,0.0,0.0,0.0,0.08,0.09,0.17,0.08,0.17,standard,MAR,"MF,FW",19.0,2003.0,1.3,0,1,0,0.0,0.8,0.0,0.0,Unknown,15.9,0,0,0,0.1,0.1,0.1,-0.1,-0.1,shooting,MAR,"MF,FW",19.0,2003.0,1.3,41,47,87.2,570,100,26,26,100.0,12,15,80.0,2,2,100.0,0.0,0.1,0.1,-0.1,2.0,3.0,2.0,0.0,4.0,passing,MAR,"MF,FW",19.0,2003.0,1.3,47.0,46,1,0,0,0,0,1,0,0,0,0,41,0,3,passing_types,MAR,"MF,FW",19.0,2003.0,1.3,3,2.37,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,MAR,"MF,FW",19.0,2003.0,1.3,4,3,2,2,0,1,2,50.0,1,0,0,0,2.0,6.0,2.0,0.0,defense,MAR,"MF,FW",19.0,2003.0,1.3,59,0,6,39,15,3,59,2,1,50.0,0,0.0,43,282,122,3,3,1,3,0,44,7,possession,MAR,"MF,FW",19.0,2003.0,5,113,23,3.7,1.3,1,89,0,4,6,12,1.6,1,1,0,0.0,-0.34,1.6,1.6,-0.1,-0.07,-0.67,playing_time,MAR,"MF,FW",19.0,2003.0,1.3,1,0,0,4,2,0,0,2,3,0,0,0,7,0,2,0.0,misc,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
FRA-Ligue 1,2025-26,Marseille,Bilal Nadir,MAR,"MF,FW",21-276,2003.0,1,0,28,0.3,0,2,2,0,0,0,0,0,0.0,0.0,0.2,0.2,2,1,2,0.0,6.43,6.43,0.0,6.43,0.0,0.53,0.53,0.0,0.53,standard,MAR,"MF,FW",21-276,2003.0,0.3,0,0,0,Unknown,0.0,0.0,Unknown,Unknown,Unknown,0,0,0,0.0,0.0,Unknown,0.0,0.0,shooting,MAR,"MF,FW",21-276,2003.0,0.3,7,9,77.8,62,3,3,4,75.0,1,1,100.0,0,1,0.0,2.0,0.2,0.0,1.8,2.0,0.0,0.0,0.0,1.0,passing,MAR,"MF,FW",21-276,2003.0,0.3,9.0,9,0,0,0,0,0,0,0,0,0,0,7,0,0,passing_types,MAR,"MF,FW",21-276,2003.0,0.3,2,6.43,1,0,0,0,0,1,2,6.43,1,0,0,0,0,1,goal_shot_creation,MAR,"MF,FW",21-276,2003.0,0.3,2,2,0,1,1,1,1,100.0,0,0,0,0,0.0,2.0,0.0,0.0,defense,MAR,"MF,FW",21-276,2003.0,0.3,11,0,0,3,8,2,11,1,1,100.0,0,0.0,7,103,71,2,2,1,0,0,9,2,possession,MAR,"MF,FW",21-276,2003.0,1,28,28,15.6,0.3,0,Unknown,0,1,28,1,3.0,3,0,3,9.64,10.23,1.0,0.1,0.9,3.0,2.71,playing_time,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
