league,season,team,player,nation,position,age,born,playing_time_mp,playing_time_starts,playing_time_min,playing_time_90s,performance_gls,performance_ast,performance_g_a,performance_g_pk,performance_pk,performance_pkatt,performance_crdy,performance_crdr,expected_xg,expected_npxg,expected_xag,expected_npxg_xag,progression_prgc,progression_prgp,progression_prgr,per_90_minutes_gls,per_90_minutes_ast,per_90_minutes_g_a,per_90_minutes_g_pk,per_90_minutes_g_a_pk,per_90_minutes_xg,per_90_minutes_xag,per_90_minutes_xg_xag,per_90_minutes_npxg,per_90_minutes_npxg_xag,stat_type,nation_possession,position_possession,age_possession,born_possession,90s,touches_touches,touches_def_pen,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen,touches_live,take_ons_att,take-ons_succ,take_ons_succ_pct,take_ons_tkld,take_ons_tkld_pct,carries_carries,carries_totdist,carries_prgdist,carries_prgc,carries_1/3,carries_cpa,carries_mis,carries_dis,receiving_rec,receiving_prgr,stat_type_possession,nation_playing_time,position_playing_time,age_playing_time,born_playing_time,playing_time_mp_playing_time,playing_time_min_playing_time,playing_time_mn/mp,playing_time_min_pct,playing_time_90s_playing_time,starts_starts,starts_mn/start,starts_compl,subs_subs,subs_mn/sub,subs_unsub,team_success_ppm,team_success_ong,team_success_onga,team_success__/_,team_success__/_90,team_success_on_off,team_success_xg_onxg,team_success_xg_onxga,team_success_xg_xg_/_,team_success_xg_xg_/_90,team_success_xg_on_off,stat_type_playing_time,nation_keeper,position_keeper,age_keeper,born_keeper,playing_time_mp_keeper,playing_time_starts_keeper,playing_time_min_keeper,playing_time_90s_keeper,performance_ga,performance_ga90,performance_sota,performance_saves,performance_save_pct,performance_w,performance_d,performance_l,performance_cs,performance_cs_pct,penalty_kicks_pkatt,penalty_kicks_pka,penalty_kicks_pksv,penalty_kicks_pkm,penalty_kicks_save_pct,stat_type_keeper,nation_defense,position_defense,age_defense,born_defense,90s_defense,tackles_tkl,tackles_tklw,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenges_tkl,challenges_att,challenges_tkl_pct,challenges_lost,blocks_blocks,blocks_sh,blocks_pass,int,tkl+int,clr,err,stat_type_defense,nation_passing,position_passing,age_passing,born_passing,90s_passing,total_cmp,total_att,total_cmp_pct,total_totdist,total_prgdist,short_cmp,short_att,short_cmp_pct,medium_cmp,medium_att,medium_cmp_pct,long_cmp,long_att,long_cmp_pct,ast,xag,expected_xa,expected_a_xag,kp,1/3,ppa,crspa,prgp,stat_type_passing,nation_goal_shot_creation,position_goal_shot_creation,age_goal_shot_creation,born_goal_shot_creation,90s_goal_shot_creation,sca_sca,sca_sca90,sca_types_passlive,sca_types_passdead,sca_types_to,sca_types_sh,sca_types_fld,sca_types_def,gca_gca,gca_gca90,gca_types_passlive,gca_types_passdead,gca_types_to,gca_types_sh,gca_types_fld,gca_types_def,stat_type_goal_shot_creation,nation_passing_types,position_passing_types,age_passing_types,born_passing_types,90s_passing_types,att,pass_types_live,pass_types_dead,pass_types_fk,pass_types_tb,pass_types_sw,pass_types_crs,pass_types_ti,pass_types_ck,corner_kicks_in,corner_kicks_out,corner_kicks_str,outcomes_cmp,outcomes_off,outcomes_blocks,stat_type_passing_types,nation_keeper_adv,position_keeper_adv,age_keeper_adv,born_keeper_adv,90s_keeper_adv,goals_ga,goals_pka,goals_fk,goals_ck,goals_og,expected_psxg,expected_psxg/sot,expected_psxg_/_,expected_/90,launched_cmp,launched_att,launched_cmp_pct,passes_att_gk,passes_thr,passes_launch_pct,passes_avglen,goal_kicks_att,goal_kicks_launch_pct,goal_kicks_avglen,crosses_opp,crosses_stp,crosses_stp_pct,sweeper_#opa,sweeper_#opa/90,sweeper_avgdist,stat_type_keeper_adv,nation_shooting,position_shooting,age_shooting,born_shooting,90s_shooting,standard_gls,standard_sh,standard_sot,standard_sot_pct,standard_sh/90,standard_sot/90,standard_g/sh,standard_g/sot,standard_dist,standard_fk,standard_pk,standard_pkatt,expected_xg_shooting,expected_npxg_shooting,expected_npxg/sh,expected_g_xg,expected_np:g_xg,stat_type_shooting,nation_misc,position_misc,age_misc,born_misc,90s_misc,performance_crdy_misc,performance_crdr_misc,performance_2crdy,performance_fls,performance_fld,performance_off,performance_crs,performance_int,performance_tklw,performance_pkwon,performance_pkcon,performance_og,performance_recov,aerial_duels_won,aerial_duels_lost,aerial_duels_won_pct,stat_type_misc
ITA-Serie A,2025-26,Hellas Verona,Lorenzo Montipò,ITA,GK,29-192,1996.0,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,ITA,GK,29-192,1996.0,1.0,36,32,36,0,0,0,36,0,0,0.0,0,0.0,23,162,114,0,0,0,0,0,15,0,possession,ITA,GK,29-192,1996.0,1,90.0,90.0,100.0,1.0,1,90.0,1,0,0.0,0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.7,-0.2,-0.18,0.0,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,ITA,GK,29-192,1996.0,1.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,defense,ITA,GK,29-192,1996.0,1.0,20,36,55.6,763,643,1,1,100.0,8,8,100.0,11,27,40.7,0,0.0,0.0,0.0,0,2,0,0,0,passing,ITA,GK,29-192,1996.0,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,ITA,GK,29-192,1996.0,1.0,36,26,10,1,0,0,0,0,0,0,0,0,20,0,0,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,ITA,GK,29-192,1996.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,shooting,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
ITA-Serie A,2023-24,Hellas Verona,Lorenzo Montipò,ITA,GK,27.0,1996.0,37,37,3330,37.0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.03,0.03,0.0,0.03,0.0,0.0,0.0,0.0,0.0,standard,ITA,GK,27.0,1996.0,37.0,1385,1055,1375,9,1,1,1385,0,0,0.0,0,0.0,689,3602,1933,0,0,0,2,0,599,0,possession,ITA,GK,27.0,1996.0,37,3330.0,90.0,97.4,37.0,37,90.0,37,0,0.0,0,1.0,36.0,49.0,-13.0,-0.35,-0.35,36.3,46.4,-10.1,-0.27,0.33,playing_time,ITA,GK,27.0,1996.0,37.0,37.0,3330.0,37.0,49.0,1.32,153.0,105.0,69.3,9.0,10.0,18.0,8.0,21.6,2.0,2.0,0.0,0.0,0.0,keeper,ITA,GK,27.0,1996.0,37.0,1,1,1,0,0,1,3,33.3,2,0,0,0,0,1,25,2,defense,ITA,GK,27.0,1996.0,37.0,783,1272,61.6,28541,23677,96,97,99.0,285,297,96.0,401,870,46.1,1,0.0,0.2,1.0,1,49,1,0,0,passing,ITA,GK,27.0,1996.0,37.0,8,0.22,7,1,0,0,0,0,1,0.03,1,0,0,0,0,0,goal_shot_creation,ITA,GK,27.0,1996.0,37.0,1272,833,432,127,0,2,0,0,0,0,0,0,783,7,0,passing_types,ITA,GK,27.0,1996.0,37.0,49.0,2.0,0.0,6.0,1.0,40.7,0.26,-7.3,-0.2,323.0,763.0,42.3,960.0,109.0,54.5,41.1,305.0,78.7,56.4,487.0,22.0,4.5,43.0,1.16,15.3,keeper_adv,ITA,GK,27.0,1996.0,37.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,shooting,ITA,GK,27.0,1996.0,37.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,49.0,5.0,1.0,83.3,misc
ITA-Serie A,2024-25,Hellas Verona,Lorenzo Montipò,ITA,GK,28.0,1996.0,36,36,3240,36.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,ITA,GK,28.0,1996.0,36.0,1170,919,1150,20,0,0,1170,0,0,0.0,0,0.0,508,3248,1873,0,0,0,1,0,412,0,possession,ITA,GK,28.0,1996.0,36,3240.0,90.0,94.7,36.0,36,90.0,36,0,0.0,1,0.94,32.0,64.0,-32.0,-0.89,-0.89,32.8,50.8,-18.1,-0.5,0.25,playing_time,ITA,GK,28.0,1996.0,36.0,36.0,3240.0,36.0,64.0,1.78,161.0,97.0,61.5,9.0,7.0,20.0,8.0,22.2,4.0,2.0,1.0,1.0,33.3,keeper,ITA,GK,28.0,1996.0,36.0,1,0,1,0,0,1,4,25.0,3,0,0,0,0,1,24,4,defense,ITA,GK,28.0,1996.0,36.0,520,1068,48.7,18974,16089,69,69,100.0,188,191,98.4,262,796,32.9,0,0.0,0.1,0.0,0,37,0,0,1,passing,ITA,GK,28.0,1996.0,36.0,5,0.14,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,ITA,GK,28.0,1996.0,36.0,1068,644,414,116,0,3,0,0,0,0,0,0,520,10,1,passing_types,ITA,GK,28.0,1996.0,36.0,64.0,2.0,0.0,6.0,1.0,50.8,0.31,-12.2,-0.34,210.0,720.0,29.2,760.0,91.0,59.9,43.6,298.0,88.9,59.3,498.0,30.0,6.0,23.0,0.64,11.6,keeper_adv,ITA,GK,28.0,1996.0,36.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,shooting,ITA,GK,28.0,1996.0,36.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,7.0,1.0,87.5,misc
ITA-Serie A,2025-26,Hellas Verona,Martin Frese,DEN,DF,27-239,1998.0,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.05,0.03,0.05,standard,DEN,DF,27-239,1998.0,1.0,51,7,24,21,6,0,51,0,0,0.0,0,0.0,25,81,50,0,0,0,0,0,29,0,possession,DEN,DF,27-239,1998.0,1,90.0,90.0,100.0,1.0,1,90.0,1,0,0.0,0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.7,-0.2,-0.18,0.0,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,DEN,DF,27-239,1998.0,1.0,3,2,3,0,0,0,2,0.0,2,0,0,0,1,4,6,0,defense,DEN,DF,27-239,1998.0,1.0,33,40,82.5,600,187,11,11,100.0,17,21,81.0,4,7,57.1,0,0.0,0.0,0.0,1,2,0,0,1,passing,DEN,DF,27-239,1998.0,1.0,1,1.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,DEN,DF,27-239,1998.0,1.0,40,35,5,1,0,0,2,3,1,0,1,0,33,0,0,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,DEN,DF,27-239,1998.0,1.0,0,1,0,0.0,1.0,0.0,0.0,0.0,33.6,1,0,0,0.0,0.0,0.03,0.0,0.0,shooting,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
ITA-Serie A,2024-25,Hellas Verona,Martin Frese,DEN,DF,26.0,1998.0,11,5,549,6.1,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.2,7,19,12,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04,standard,DEN,DF,26.0,1998.0,6.1,320,19,104,158,59,4,320,2,0,0.0,0,0.0,153,674,390,7,6,0,4,0,174,12,possession,DEN,DF,26.0,1998.0,11,549.0,50.0,16.1,6.1,5,83.0,4,6,22.0,3,1.09,7.0,7.0,0.0,0.0,1.0,5.0,7.7,-2.7,-0.45,0.08,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,DEN,DF,26.0,1998.0,6.1,18,11,7,10,1,7,13,53.8,6,5,1,4,8,26,16,1,defense,DEN,DF,26.0,1998.0,6.1,182,256,71.1,3018,1155,91,98,92.9,66,92,71.7,18,52,34.6,0,0.2,0.2,-0.2,5,14,4,0,19,passing,DEN,DF,26.0,1998.0,6.1,10,1.64,5,3,0,1,1,0,1,0.16,0,0,0,0,1,0,goal_shot_creation,DEN,DF,26.0,1998.0,6.1,256,220,35,3,0,0,10,32,0,0,0,0,182,1,3,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,DEN,DF,26.0,1998.0,6.1,0,2,0,0.0,0.33,0.0,0.0,0.0,23.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1,shooting,DEN,DF,26.0,1998.0,6.1,0.0,0.0,0.0,9.0,9.0,0.0,10.0,8.0,11.0,0.0,0.0,0.0,14.0,10.0,10.0,50.0,misc
ITA-Serie A,2023-24,Hellas Verona,Martin Hongla,CMR,MF,25.0,1998.0,15,12,1084,12.0,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.4,6,57,6,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03,standard,CMR,MF,25.0,1998.0,12.0,570,36,147,369,60,1,570,12,9,75.0,3,25.0,317,1758,780,6,9,1,8,6,316,6,possession,CMR,MF,25.0,1998.0,15,1084.0,72.0,31.7,12.0,12,83.0,9,3,28.0,4,0.8,8.0,12.0,-4.0,-0.33,0.01,10.7,13.6,-2.9,-0.24,0.06,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,CMR,MF,25.0,1998.0,12.0,24,13,9,13,2,8,11,72.7,3,8,3,5,7,31,24,0,defense,CMR,MF,25.0,1998.0,12.0,391,474,82.5,7563,2018,135,157,86.0,199,223,89.2,48,74,64.9,0,0.3,0.1,-0.3,9,38,0,0,57,passing,CMR,MF,25.0,1998.0,12.0,19,1.58,18,1,0,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,CMR,MF,25.0,1998.0,12.0,474,448,24,19,0,2,4,4,0,0,0,0,391,2,5,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,CMR,MF,25.0,1998.0,12.0,0,3,0,0.0,0.25,0.0,0.0,0.0,23.6,0,0,0,0.1,0.1,0.05,-0.1,-0.1,shooting,CMR,MF,25.0,1998.0,12.0,0.0,0.0,0.0,6.0,6.0,1.0,4.0,7.0,13.0,0.0,0.0,0.0,79.0,9.0,10.0,47.4,misc
ITA-Serie A,2024-25,Hellas Verona,Mathis Lambourde,FRA,"FW,MF",18.0,2006.0,7,0,89,1.0,1,0,1,1,0,0,1,0,0.2,0.2,0.1,0.2,1,0,12,1.01,0.0,1.01,1.01,1.01,0.15,0.09,0.24,0.15,0.24,standard,FRA,"FW,MF",18.0,2006.0,1.0,38,2,9,12,17,4,38,3,1,33.3,2,66.7,24,67,19,1,1,1,3,6,26,12,possession,FRA,"FW,MF",18.0,2006.0,7,89.0,13.0,2.6,1.0,0,0.0,0,7,13.0,22,0.0,2.0,3.0,-1.0,-1.01,-0.17,0.8,2.7,-1.9,-1.91,-1.43,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,FRA,"FW,MF",18.0,2006.0,1.0,3,1,2,1,0,1,3,33.3,2,3,0,3,0,3,1,0,defense,FRA,"FW,MF",18.0,2006.0,1.0,13,23,56.5,184,27,8,12,66.7,4,6,66.7,0,1,0.0,0,0.1,0.1,-0.1,1,0,0,0,0,passing,FRA,"FW,MF",18.0,2006.0,1.0,2,2.0,1,0,1,0,0,0,1,1.0,0,0,1,0,0,0,goal_shot_creation,FRA,"FW,MF",18.0,2006.0,1.0,23,21,1,0,0,0,1,0,0,0,0,0,13,1,1,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,FRA,"FW,MF",18.0,2006.0,1.0,1,2,1,50.0,2.02,1.01,0.5,1.0,18.6,0,0,0,0.2,0.2,0.08,0.8,0.8,shooting,FRA,"FW,MF",18.0,2006.0,1.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,4.0,33.3,misc
ITA-Serie A,2023-24,Hellas Verona,Michael Folorunsho,ITA,"MF,FW",25.0,1998.0,34,33,2781,30.9,5,1,6,5,0,0,5,0,4.0,3.9,1.4,5.3,56,54,110,0.16,0.03,0.19,0.16,0.19,0.13,0.04,0.17,0.13,0.17,standard,ITA,"MF,FW",25.0,1998.0,30.9,1200,63,233,606,384,57,1200,70,22,31.4,42,60.0,662,3947,1714,56,41,8,62,38,730,110,possession,ITA,"MF,FW",25.0,1998.0,34,2781.0,82.0,81.3,30.9,33,84.0,18,1,8.0,0,0.91,28.0,43.0,-15.0,-0.49,-0.77,30.1,39.2,-9.1,-0.3,-0.08,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,ITA,"MF,FW",25.0,1998.0,30.9,50,28,21,22,7,23,57,40.4,34,45,12,33,17,67,44,2,defense,ITA,"MF,FW",25.0,1998.0,30.9,486,796,61.1,8352,2187,236,328,72.0,176,268,65.7,55,116,47.4,1,1.4,1.1,-0.4,18,43,10,6,54,passing,ITA,"MF,FW",25.0,1998.0,30.9,46,1.49,34,0,4,1,7,0,3,0.1,1,0,2,0,0,0,goal_shot_creation,ITA,"MF,FW",25.0,1998.0,30.9,796,768,25,14,1,12,64,11,0,0,0,0,486,3,32,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,ITA,"MF,FW",25.0,1998.0,30.9,5,47,14,29.8,1.52,0.45,0.11,0.36,19.8,0,0,0,4.0,3.9,0.08,1.0,1.1,shooting,ITA,"MF,FW",25.0,1998.0,30.9,5.0,0.0,0.0,50.0,74.0,11.0,64.0,17.0,28.0,1.0,0.0,0.0,145.0,75.0,78.0,49.0,misc
ITA-Serie A,2023-24,Hellas Verona,Milan Đurić,BIH,FW,33.0,1990.0,20,13,1204,13.4,5,1,6,4,1,3,2,0,4.5,2.2,1.2,3.4,3,15,33,0.37,0.07,0.45,0.3,0.37,0.34,0.09,0.43,0.16,0.25,standard,BIH,FW,33.0,1990.0,13.4,421,14,41,227,153,46,418,3,2,66.7,1,33.3,183,529,151,3,6,1,22,8,352,33,possession,BIH,FW,33.0,1990.0,20,1204.0,60.0,35.2,13.4,13,79.0,4,7,25.0,0,0.85,15.0,21.0,-6.0,-0.45,-0.16,13.3,16.9,-3.7,-0.28,0.01,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,BIH,FW,33.0,1990.0,13.4,1,0,0,0,1,0,3,0.0,3,0,0,0,1,2,13,0,defense,BIH,FW,33.0,1990.0,13.4,181,334,54.2,2116,392,130,213,61.0,32,69,46.4,5,12,41.7,1,1.2,0.5,-0.2,16,18,3,0,15,passing,BIH,FW,33.0,1990.0,13.4,33,2.47,25,0,0,5,2,1,4,0.3,1,0,0,0,2,1,goal_shot_creation,BIH,FW,33.0,1990.0,13.4,334,330,4,0,0,3,1,0,0,0,0,0,181,0,3,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,BIH,FW,33.0,1990.0,13.4,5,22,13,59.1,1.64,0.97,0.18,0.31,12.5,0,1,3,4.5,2.2,0.1,0.5,1.8,shooting,BIH,FW,33.0,1990.0,13.4,2.0,0.0,0.0,26.0,19.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,25.0,135.0,43.0,75.8,misc
ITA-Serie A,2024-25,Hellas Verona,Nicolás Valentini,ARG,DF,23.0,2001.0,14,13,1129,12.5,0,0,0,0,0,0,5,1,0.3,0.3,0.8,1.2,4,42,1,0.0,0.0,0.0,0.0,0.0,0.03,0.07,0.09,0.03,0.09,standard,ARG,DF,23.0,2001.0,12.5,654,75,314,310,35,14,654,2,2,100.0,0,0.0,268,1208,623,4,1,1,5,2,304,1,possession,ARG,DF,23.0,2001.0,14,1129.0,81.0,33.0,12.5,13,85.0,9,1,22.0,0,0.79,6.0,11.0,-5.0,-0.4,0.66,8.9,14.7,-5.8,-0.46,0.08,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,ARG,DF,23.0,2001.0,12.5,35,23,22,12,1,20,31,64.5,11,15,7,8,15,50,97,0,defense,ARG,DF,23.0,2001.0,12.5,316,468,67.5,6762,3269,99,117,84.6,159,188,84.6,55,140,39.3,0,0.8,0.4,-0.8,6,52,2,0,42,passing,ARG,DF,23.0,2001.0,12.5,11,0.88,11,0,0,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,ARG,DF,23.0,2001.0,12.5,468,441,26,17,1,8,5,9,0,0,0,0,316,1,11,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,ARG,DF,23.0,2001.0,12.5,0,8,0,0.0,0.64,0.0,0.0,0.0,13.3,0,0,0,0.3,0.3,0.04,-0.3,-0.3,shooting,ARG,DF,23.0,2001.0,12.5,5.0,1.0,1.0,22.0,5.0,0.0,5.0,15.0,23.0,0.0,1.0,0.0,43.0,50.0,13.0,79.4,misc
ITA-Serie A,2023-24,Hellas Verona,Ondrej Duda,SVK,MF,28.0,1994.0,32,29,2456,27.3,1,4,5,1,0,1,14,2,2.2,1.4,3.3,4.7,34,117,47,0.04,0.15,0.18,0.04,0.18,0.08,0.12,0.2,0.05,0.17,standard,SVK,MF,28.0,1994.0,27.3,1473,52,271,898,331,19,1472,38,21,55.3,13,34.2,776,4107,1556,34,29,6,49,24,804,47,possession,SVK,MF,28.0,1994.0,32,2456.0,77.0,71.8,27.3,29,83.0,16,3,20.0,1,1.13,31.0,36.0,-5.0,-0.18,0.56,26.1,32.9,-6.7,-0.25,0.12,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,SVK,MF,28.0,1994.0,27.3,59,39,17,35,7,31,52,59.6,21,29,12,17,26,85,21,0,defense,SVK,MF,28.0,1994.0,27.3,906,1209,74.9,17261,5504,379,440,86.1,372,461,80.7,136,250,54.4,4,3.3,3.0,0.7,53,118,21,4,117,passing,SVK,MF,28.0,1994.0,27.3,93,3.41,53,27,2,3,5,3,9,0.33,5,2,0,0,1,1,goal_shot_creation,SVK,MF,28.0,1994.0,27.3,1209,1049,156,94,5,20,94,5,54,11,32,0,906,4,19,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,SVK,MF,28.0,1994.0,27.3,1,23,6,26.1,0.84,0.22,0.04,0.17,23.5,3,0,1,2.2,1.4,0.06,-1.2,-0.4,shooting,SVK,MF,28.0,1994.0,27.3,14.0,2.0,2.0,54.0,51.0,0.0,94.0,26.0,39.0,0.0,0.0,0.0,195.0,7.0,19.0,26.9,misc
ITA-Serie A,2024-25,Hellas Verona,Ondrej Duda,SVK,MF,29.0,1994.0,28,27,2395,26.6,1,3,4,1,0,0,12,1,1.0,1.0,3.2,4.2,23,117,26,0.04,0.11,0.15,0.04,0.15,0.04,0.12,0.16,0.04,0.16,standard,SVK,MF,29.0,1994.0,26.6,1467,73,302,876,309,5,1467,42,25,59.5,12,28.6,711,3602,1424,23,26,2,53,22,789,26,possession,SVK,MF,29.0,1994.0,28,2395.0,86.0,70.0,26.6,27,87.0,19,1,45.0,0,1.14,25.0,35.0,-10.0,-0.38,1.56,23.9,35.1,-11.2,-0.42,0.32,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,SVK,MF,29.0,1994.0,26.6,46,27,21,22,3,29,64,45.3,35,28,9,19,31,77,30,4,defense,SVK,MF,29.0,1994.0,26.6,943,1204,78.3,16680,5438,452,496,91.1,344,416,82.7,114,223,51.1,3,3.2,2.6,-0.2,32,101,24,7,117,passing,SVK,MF,29.0,1994.0,26.6,73,2.74,45,18,2,3,4,1,7,0.26,5,2,0,0,0,0,goal_shot_creation,SVK,MF,29.0,1994.0,26.6,1204,1045,153,64,3,15,89,8,66,26,32,0,943,6,13,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,SVK,MF,29.0,1994.0,26.6,1,25,5,20.0,0.94,0.19,0.04,0.2,27.1,5,0,0,1.0,1.0,0.04,0.0,0.0,shooting,SVK,MF,29.0,1994.0,26.6,12.0,1.0,1.0,51.0,57.0,0.0,89.0,31.0,27.0,0.0,0.0,0.0,188.0,14.0,15.0,48.3,misc
