league,season,team,player,nation,position,age,born,playing_time_mp,playing_time_starts,playing_time_min,playing_time_90s,performance_gls,performance_ast,performance_g_a,performance_g_pk,performance_pk,performance_pkatt,performance_crdy,performance_crdr,expected_xg,expected_npxg,expected_xag,expected_npxg_xag,progression_prgc,progression_prgp,progression_prgr,per_90_minutes_gls,per_90_minutes_ast,per_90_minutes_g_a,per_90_minutes_g_pk,per_90_minutes_g_a_pk,per_90_minutes_xg,per_90_minutes_xag,per_90_minutes_xg_xag,per_90_minutes_npxg,per_90_minutes_npxg_xag,stat_type,nation_possession,position_possession,age_possession,born_possession,90s,touches_touches,touches_def_pen,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen,touches_live,take_ons_att,take-ons_succ,take_ons_succ_pct,take_ons_tkld,take_ons_tkld_pct,carries_carries,carries_totdist,carries_prgdist,carries_prgc,carries_1/3,carries_cpa,carries_mis,carries_dis,receiving_rec,receiving_prgr,stat_type_possession,nation_playing_time,position_playing_time,age_playing_time,born_playing_time,playing_time_mp_playing_time,playing_time_min_playing_time,playing_time_mn/mp,playing_time_min_pct,playing_time_90s_playing_time,starts_starts,starts_mn/start,starts_compl,subs_subs,subs_mn/sub,subs_unsub,team_success_ppm,team_success_ong,team_success_onga,team_success__/_,team_success__/_90,team_success_on_off,team_success_xg_onxg,team_success_xg_onxga,team_success_xg_xg_/_,team_success_xg_xg_/_90,team_success_xg_on_off,stat_type_playing_time,nation_keeper,position_keeper,age_keeper,born_keeper,playing_time_mp_keeper,playing_time_starts_keeper,playing_time_min_keeper,playing_time_90s_keeper,performance_ga,performance_ga90,performance_sota,performance_saves,performance_save_pct,performance_w,performance_d,performance_l,performance_cs,performance_cs_pct,penalty_kicks_pkatt,penalty_kicks_pka,penalty_kicks_pksv,penalty_kicks_pkm,penalty_kicks_save_pct,stat_type_keeper,nation_defense,position_defense,age_defense,born_defense,90s_defense,tackles_tkl,tackles_tklw,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenges_tkl,challenges_att,challenges_tkl_pct,challenges_lost,blocks_blocks,blocks_sh,blocks_pass,int,tkl+int,clr,err,stat_type_defense,nation_passing,position_passing,age_passing,born_passing,90s_passing,total_cmp,total_att,total_cmp_pct,total_totdist,total_prgdist,short_cmp,short_att,short_cmp_pct,medium_cmp,medium_att,medium_cmp_pct,long_cmp,long_att,long_cmp_pct,ast,xag,expected_xa,expected_a_xag,kp,1/3,ppa,crspa,prgp,stat_type_passing,nation_goal_shot_creation,position_goal_shot_creation,age_goal_shot_creation,born_goal_shot_creation,90s_goal_shot_creation,sca_sca,sca_sca90,sca_types_passlive,sca_types_passdead,sca_types_to,sca_types_sh,sca_types_fld,sca_types_def,gca_gca,gca_gca90,gca_types_passlive,gca_types_passdead,gca_types_to,gca_types_sh,gca_types_fld,gca_types_def,stat_type_goal_shot_creation,nation_passing_types,position_passing_types,age_passing_types,born_passing_types,90s_passing_types,att,pass_types_live,pass_types_dead,pass_types_fk,pass_types_tb,pass_types_sw,pass_types_crs,pass_types_ti,pass_types_ck,corner_kicks_in,corner_kicks_out,corner_kicks_str,outcomes_cmp,outcomes_off,outcomes_blocks,stat_type_passing_types,nation_keeper_adv,position_keeper_adv,age_keeper_adv,born_keeper_adv,90s_keeper_adv,goals_ga,goals_pka,goals_fk,goals_ck,goals_og,expected_psxg,expected_psxg/sot,expected_psxg_/_,expected_/90,launched_cmp,launched_att,launched_cmp_pct,passes_att_gk,passes_thr,passes_launch_pct,passes_avglen,goal_kicks_att,goal_kicks_launch_pct,goal_kicks_avglen,crosses_opp,crosses_stp,crosses_stp_pct,sweeper_#opa,sweeper_#opa/90,sweeper_avgdist,stat_type_keeper_adv,nation_shooting,position_shooting,age_shooting,born_shooting,90s_shooting,standard_gls,standard_sh,standard_sot,standard_sot_pct,standard_sh/90,standard_sot/90,standard_g/sh,standard_g/sot,standard_dist,standard_fk,standard_pk,standard_pkatt,expected_xg_shooting,expected_npxg_shooting,expected_npxg/sh,expected_g_xg,expected_np:g_xg,stat_type_shooting,nation_misc,position_misc,age_misc,born_misc,90s_misc,performance_crdy_misc,performance_crdr_misc,performance_2crdy,performance_fls,performance_fld,performance_off,performance_crs,performance_int,performance_tklw,performance_pkwon,performance_pkcon,performance_og,performance_recov,aerial_duels_won,aerial_duels_lost,aerial_duels_won_pct,stat_type_misc
FRA-Ligue 1,2024-25,Le Havre,Josué Casimir,FRA,"FW,MF",22.0,2001.0,27,23,1997,22.2,4,4,8,4,0,0,5,0,3.3,3.3,3.4,6.7,71,41,151,0.18,0.18,0.36,0.18,0.36,0.15,0.15,0.3,0.15,0.3,standard,FRA,"FW,MF",22.0,2001.0,22.2,814,23,161,301,370,76,814,48,22,45.8,20,41.7,465,3306,1680,71,33,28,47,30,526,151,possession,FRA,"FW,MF",22.0,2001.0,27,1997.0,74.0,65.3,22.2,23,84.0,10,4,18.0,0,1.15,30.0,45.0,-15.0,-0.68,0.68,26.7,42.1,-15.4,-0.7,-0.19,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,FRA,"FW,MF",22.0,2001.0,22.2,37,26,15,15,7,9,18,50.0,9,19,0,19,7,44,35,1,defense,FRA,"FW,MF",22.0,2001.0,22.2,410,597,68.7,6606,1453,225,263,85.6,145,212,68.4,34,75,45.3,4,3.4,2.2,0.6,26,22,13,7,41,passing,FRA,"FW,MF",22.0,2001.0,22.2,60,2.7,36,2,6,5,9,2,8,0.36,3,0,1,1,3,0,goal_shot_creation,FRA,"FW,MF",22.0,2001.0,22.2,597,543,53,6,2,3,85,33,5,2,0,0,410,1,25,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,FRA,"FW,MF",22.0,2001.0,22.2,4,27,9,33.3,1.22,0.41,0.15,0.44,15.7,0,0,0,3.3,3.3,0.12,0.7,0.7,shooting,FRA,"FW,MF",22.0,2001.0,22.2,5.0,0.0,0.0,28.0,46.0,8.0,85.0,7.0,26.0,3.0,0.0,0.0,83.0,9.0,23.0,28.1,misc
FRA-Ligue 1,2024-25,Le Havre,Kandet Diawara,GUI,FW,24.0,2000.0,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,GUI,FW,24.0,2000.0,0.0,4,0,1,3,0,0,4,0,0,0.0,0,0.0,2,2,0,0,0,0,0,2,2,0,possession,GUI,FW,24.0,2000.0,1,4.0,4.0,0.1,0.0,0,0.0,0,1,4.0,0,0.0,0.0,1.0,-1.0,-22.5,-21.62,0.0,0.8,-0.8,-17.74,-17.13,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,GUI,FW,24.0,2000.0,0.0,0,0,0,0,0,0,0,0.0,0,1,0,1,0,0,1,0,defense,GUI,FW,24.0,2000.0,0.0,1,2,50.0,6,0,1,2,50.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,passing,GUI,FW,24.0,2000.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,GUI,FW,24.0,2000.0,0.0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,GUI,FW,24.0,2000.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,shooting,GUI,FW,24.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,misc
FRA-Ligue 1,2024-25,Le Havre,Koka,EGY,FW,31.0,1993.0,16,10,851,9.5,3,1,4,2,1,1,2,0,4.9,4.2,0.6,4.8,0,12,20,0.32,0.11,0.42,0.21,0.32,0.52,0.07,0.59,0.44,0.51,standard,EGY,FW,31.0,1993.0,9.5,232,6,34,137,68,31,231,12,6,50.0,6,50.0,114,383,84,0,2,0,6,12,159,20,possession,EGY,FW,31.0,1993.0,16,851.0,53.0,27.8,9.5,10,69.0,1,6,27.0,0,1.38,17.0,16.0,1.0,0.11,1.41,14.7,16.3,-1.6,-0.17,0.64,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,EGY,FW,31.0,1993.0,9.5,4,1,1,3,0,0,4,0.0,4,3,0,3,4,8,6,1,defense,EGY,FW,31.0,1993.0,9.5,132,169,78.1,2080,292,64,79,81.0,44,56,78.6,12,16,75.0,1,0.6,0.7,0.4,5,8,2,0,12,passing,EGY,FW,31.0,1993.0,9.5,11,1.16,8,0,0,2,0,1,3,0.32,2,0,0,1,0,0,goal_shot_creation,EGY,FW,31.0,1993.0,9.5,169,153,16,1,0,8,0,1,0,0,0,0,132,0,4,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,EGY,FW,31.0,1993.0,9.5,3,20,8,40.0,2.12,0.85,0.1,0.25,13.4,0,1,1,4.9,4.2,0.21,-1.9,-2.2,shooting,EGY,FW,31.0,1993.0,9.5,2.0,0.0,0.0,14.0,2.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,24.0,20.0,21.0,48.8,misc
FRA-Ligue 1,2024-25,Le Havre,Loïc Nego,HUN,"DF,FW",33.0,1991.0,31,28,2459,27.3,0,0,0,0,0,0,4,0,0.8,0.8,0.7,1.4,64,102,123,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.05,0.03,0.05,standard,HUN,"DF,FW",33.0,1991.0,27.3,1469,96,476,693,312,34,1469,32,17,53.1,12,37.5,742,3703,2302,64,38,3,19,9,900,123,possession,HUN,"DF,FW",33.0,1991.0,31,2459.0,79.0,80.4,27.3,28,87.0,21,3,12.0,3,1.1,36.0,59.0,-23.0,-0.84,0.36,35.4,49.8,-14.3,-0.52,0.54,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,HUN,"DF,FW",33.0,1991.0,27.3,58,35,37,16,5,41,64,64.1,23,17,3,14,29,87,82,0,defense,HUN,"DF,FW",33.0,1991.0,27.3,922,1228,75.1,15621,6488,462,520,88.8,368,471,78.1,80,184,43.5,0,0.7,1.6,-0.7,13,83,30,15,102,passing,HUN,"DF,FW",33.0,1991.0,27.3,44,1.61,33,3,1,0,5,2,4,0.15,3,0,0,0,0,1,goal_shot_creation,HUN,"DF,FW",33.0,1991.0,27.3,1228,1062,160,17,1,2,75,143,0,0,0,0,922,6,28,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,HUN,"DF,FW",33.0,1991.0,27.3,0,11,2,18.2,0.4,0.07,0.0,0.0,17.1,0,0,0,0.8,0.8,0.07,-0.8,-0.8,shooting,HUN,"DF,FW",33.0,1991.0,27.3,4.0,0.0,0.0,27.0,28.0,5.0,75.0,29.0,35.0,0.0,0.0,0.0,111.0,19.0,15.0,55.9,misc
FRA-Ligue 1,2025-26,Le Havre,Mbwana Samatta,TAN,FW,32-251,1992.0,2,1,105,1.2,0,0,0,0,0,0,1,0,0.5,0.5,0.0,0.6,2,1,8,0.0,0.0,0.0,0.0,0.0,0.44,0.03,0.47,0.44,0.47,standard,TAN,FW,32-251,1992.0,1.2,40,0,0,21,19,12,40,2,1,50.0,1,50.0,18,75,28,2,0,1,2,1,27,8,possession,TAN,FW,32-251,1992.0,2,105.0,53.0,58.3,1.2,1,72.0,0,1,33.0,0,0.0,2.0,4.0,-2.0,-1.71,-0.51,2.0,2.2,-0.2,-0.14,0.3,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,TAN,FW,32-251,1992.0,1.2,1,0,0,1,0,0,1,0.0,1,0,0,0,1,2,0,0,defense,TAN,FW,32-251,1992.0,1.2,17,27,63.0,270,24,9,14,64.3,6,9,66.7,1,1,100.0,0,0.0,0.1,0.0,1,1,1,0,1,passing,TAN,FW,32-251,1992.0,1.2,4,3.43,1,0,0,2,1,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,TAN,FW,32-251,1992.0,1.2,27,22,5,0,0,0,0,0,0,0,0,0,17,0,1,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,TAN,FW,32-251,1992.0,1.2,0,7,2,28.6,6.0,1.71,0.0,0.0,15.4,0,0,0,0.5,0.5,0.07,-0.5,-0.5,shooting,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
FRA-Ligue 1,2023-24,Le Havre,Mohamed Lamine Bayo,GUI,FW,25.0,1998.0,22,16,1389,15.4,5,1,6,3,2,2,4,0,7.2,5.7,0.6,6.2,18,20,115,0.32,0.06,0.39,0.19,0.26,0.47,0.04,0.51,0.37,0.4,standard,GUI,FW,25.0,1998.0,15.4,479,11,31,205,245,77,477,39,17,43.6,20,51.3,325,1611,585,18,16,14,35,24,346,115,possession,GUI,FW,25.0,1998.0,22,1389.0,63.0,45.4,15.4,16,81.0,4,6,16.0,1,0.91,14.0,17.0,-3.0,-0.19,0.24,19.2,19.1,0.1,0.01,0.72,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,GUI,FW,25.0,1998.0,15.4,13,5,2,5,6,2,10,20.0,8,8,1,7,2,15,11,0,defense,GUI,FW,25.0,1998.0,15.4,201,310,64.8,2723,559,115,163,70.6,62,94,66.0,6,13,46.2,1,0.6,0.6,0.4,13,17,11,1,20,passing,GUI,FW,25.0,1998.0,15.4,39,2.53,26,0,5,6,1,1,6,0.39,3,0,2,1,0,0,goal_shot_creation,GUI,FW,25.0,1998.0,15.4,310,283,26,0,3,2,8,0,0,0,0,0,201,1,14,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,GUI,FW,25.0,1998.0,15.4,5,43,15,34.9,2.79,0.97,0.07,0.2,13.2,0,2,2,7.2,5.7,0.13,-2.2,-2.7,shooting,GUI,FW,25.0,1998.0,15.4,4.0,0.0,0.0,14.0,13.0,7.0,8.0,2.0,5.0,0.0,0.0,0.0,30.0,36.0,42.0,46.2,misc
FRA-Ligue 1,2023-24,Le Havre,Nabil Alioui,FRA,"MF,FW",24.0,1999.0,18,12,1009,11.2,4,1,5,4,0,0,1,0,2.4,2.4,2.2,4.6,22,43,72,0.36,0.09,0.45,0.36,0.45,0.21,0.19,0.41,0.21,0.41,standard,FRA,"MF,FW",24.0,1999.0,11.2,485,6,50,224,221,33,485,38,15,39.5,21,55.3,340,1958,846,22,20,7,23,17,328,72,possession,FRA,"MF,FW",24.0,1999.0,18,1009.0,56.0,33.0,11.2,12,71.0,0,6,26.0,1,1.11,10.0,14.0,-4.0,-0.36,-0.05,11.9,15.2,-3.3,-0.3,0.14,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,FRA,"MF,FW",24.0,1999.0,11.2,3,2,2,1,0,2,4,50.0,2,6,1,5,3,6,4,0,defense,FRA,"MF,FW",24.0,1999.0,11.2,228,358,63.7,3856,1464,118,151,78.1,64,92,69.6,35,83,42.2,1,2.2,2.5,-1.2,24,35,15,3,43,passing,FRA,"MF,FW",24.0,1999.0,11.2,40,3.56,24,11,3,2,0,0,2,0.18,1,1,0,0,0,0,goal_shot_creation,FRA,"MF,FW",24.0,1999.0,11.2,358,289,66,17,6,1,54,1,36,23,13,0,228,3,14,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,FRA,"MF,FW",24.0,1999.0,11.2,4,28,9,32.1,2.5,0.8,0.14,0.44,19.0,1,0,0,2.4,2.4,0.09,1.6,1.6,shooting,FRA,"MF,FW",24.0,1999.0,11.2,1.0,0.0,0.0,10.0,20.0,5.0,54.0,3.0,2.0,0.0,0.0,0.0,36.0,10.0,10.0,50.0,misc
FRA-Ligue 1,2023-24,Le Havre,Rassoul Ndiaye,SEN,"MF,FW",21.0,2001.0,19,6,526,5.8,0,0,0,0,0,0,4,2,0.2,0.2,0.3,0.5,7,25,16,0.0,0.0,0.0,0.0,0.0,0.03,0.05,0.08,0.03,0.08,standard,SEN,"MF,FW",21.0,2001.0,5.8,328,13,81,188,65,2,328,14,8,57.1,6,42.9,233,1243,502,7,8,0,8,6,207,16,possession,SEN,"MF,FW",21.0,2001.0,19,526.0,28.0,17.2,5.8,6,56.0,0,13,15.0,6,1.0,8.0,11.0,-3.0,-0.51,-0.23,6.5,9.3,-2.8,-0.48,-0.11,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,SEN,"MF,FW",21.0,2001.0,5.8,25,17,8,16,1,12,24,50.0,12,2,1,1,4,29,5,0,defense,SEN,"MF,FW",21.0,2001.0,5.8,209,263,79.5,3458,852,84,104,80.8,100,115,87.0,13,22,59.1,0,0.3,0.6,-0.3,2,30,4,2,25,passing,SEN,"MF,FW",21.0,2001.0,5.8,7,1.2,6,0,1,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,SEN,"MF,FW",21.0,2001.0,5.8,263,260,3,3,0,1,8,0,0,0,0,0,209,0,7,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,SEN,"MF,FW",21.0,2001.0,5.8,0,6,1,16.7,1.03,0.17,0.0,0.0,26.8,0,0,0,0.2,0.2,0.03,-0.2,-0.2,shooting,SEN,"MF,FW",21.0,2001.0,5.8,4.0,2.0,1.0,11.0,4.0,1.0,8.0,4.0,17.0,0.0,0.0,0.0,34.0,5.0,8.0,38.5,misc
FRA-Ligue 1,2023-24,Le Havre,Samuel Grandsir,FRA,"MF,FW",26.0,1996.0,23,4,606,6.7,1,1,2,1,0,1,4,2,2.6,1.9,1.2,3.0,22,35,68,0.15,0.15,0.3,0.15,0.3,0.39,0.17,0.57,0.28,0.45,standard,FRA,"MF,FW",26.0,1996.0,6.7,374,2,39,141,197,24,373,24,7,29.2,16,66.7,285,1909,743,22,23,8,12,10,274,68,possession,FRA,"MF,FW",26.0,1996.0,23,606.0,26.0,19.8,6.7,4,72.0,1,19,17.0,8,0.7,6.0,13.0,-7.0,-1.04,-0.89,8.1,15.3,-7.3,-1.08,-0.86,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,FRA,"MF,FW",26.0,1996.0,6.7,16,12,5,9,2,8,18,44.4,10,4,0,4,3,19,3,1,defense,FRA,"MF,FW",26.0,1996.0,6.7,209,292,71.6,3118,845,109,130,83.8,72,99,72.7,13,26,50.0,1,1.2,1.4,-0.2,14,14,16,4,35,passing,FRA,"MF,FW",26.0,1996.0,6.7,31,4.61,20,5,3,2,0,1,2,0.3,1,0,1,0,0,0,goal_shot_creation,FRA,"MF,FW",26.0,1996.0,6.7,292,269,23,6,2,2,44,5,12,3,8,0,209,0,20,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,FRA,"MF,FW",26.0,1996.0,6.7,1,14,5,35.7,2.08,0.74,0.07,0.2,18.5,2,0,1,2.6,1.9,0.13,-1.6,-0.9,shooting,FRA,"MF,FW",26.0,1996.0,6.7,4.0,2.0,1.0,18.0,5.0,5.0,44.0,3.0,12.0,0.0,0.0,0.0,25.0,1.0,6.0,14.3,misc
FRA-Ligue 1,2024-25,Le Havre,Samuel Grandsir,FRA,"MF,FW",27.0,1996.0,6,0,84,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.6,0.6,5,6,5,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.67,0.0,0.67,standard,FRA,"MF,FW",27.0,1996.0,0.9,42,0,4,22,16,0,42,2,0,0.0,2,100.0,24,182,102,5,0,0,0,1,23,5,possession,FRA,"MF,FW",27.0,1996.0,6,84.0,14.0,2.7,0.9,0,0.0,0,6,14.0,9,0.5,1.0,8.0,-7.0,-7.5,-6.77,0.9,2.6,-1.7,-1.83,-1.23,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,FRA,"MF,FW",27.0,1996.0,0.9,5,5,0,3,2,2,3,66.7,1,2,0,2,0,5,0,0,defense,FRA,"MF,FW",27.0,1996.0,0.9,20,32,62.5,357,133,10,14,71.4,8,12,66.7,2,5,40.0,0,0.6,0.3,-0.6,3,8,2,1,6,passing,FRA,"MF,FW",27.0,1996.0,0.9,4,4.29,2,1,0,0,0,1,0,0.0,0,0,0,0,0,0,goal_shot_creation,FRA,"MF,FW",27.0,1996.0,0.9,32,28,4,1,1,0,5,1,2,2,0,0,20,0,1,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,FRA,"MF,FW",27.0,1996.0,0.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,shooting,FRA,"MF,FW",27.0,1996.0,0.9,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,misc
FRA-Ligue 1,2023-24,Le Havre,Steve Ngoura,FRA,"FW,MF",18.0,2005.0,12,1,223,2.5,0,1,1,0,0,0,0,0,0.5,0.5,0.1,0.6,3,9,19,0.0,0.4,0.4,0.0,0.4,0.19,0.03,0.22,0.19,0.22,standard,FRA,"FW,MF",18.0,2005.0,2.5,83,3,6,37,41,12,83,4,3,75.0,1,25.0,62,305,100,3,3,1,12,2,59,19,possession,FRA,"FW,MF",18.0,2005.0,12,223.0,19.0,7.3,2.5,1,60.0,0,11,15.0,3,0.67,2.0,4.0,-2.0,-0.81,-0.52,2.5,4.6,-2.1,-0.86,-0.5,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,FRA,"FW,MF",18.0,2005.0,2.5,2,1,1,1,0,1,4,25.0,3,0,0,0,0,2,3,0,defense,FRA,"FW,MF",18.0,2005.0,2.5,33,50,66.0,569,200,15,22,68.2,16,24,66.7,2,3,66.7,1,0.1,0.2,0.9,1,5,2,0,9,passing,FRA,"FW,MF",18.0,2005.0,2.5,9,3.6,7,0,2,0,0,0,1,0.4,1,0,0,0,0,0,goal_shot_creation,FRA,"FW,MF",18.0,2005.0,2.5,50,48,2,0,0,1,1,0,0,0,0,0,33,0,2,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,FRA,"FW,MF",18.0,2005.0,2.5,0,7,2,28.6,2.83,0.81,0.0,0.0,16.8,0,0,0,0.5,0.5,0.07,-0.5,-0.5,shooting,FRA,"FW,MF",18.0,2005.0,2.5,0.0,0.0,0.0,6.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,12.0,3.0,10.0,23.1,misc
