league,season,team,player,nation,position,age,born,playing_time_mp,playing_time_starts,playing_time_min,playing_time_90s,performance_gls,performance_ast,performance_g_a,performance_g_pk,performance_pk,performance_pkatt,performance_crdy,performance_crdr,expected_xg,expected_npxg,expected_xag,expected_npxg_xag,progression_prgc,progression_prgp,progression_prgr,per_90_minutes_gls,per_90_minutes_ast,per_90_minutes_g_a,per_90_minutes_g_pk,per_90_minutes_g_a_pk,per_90_minutes_xg,per_90_minutes_xag,per_90_minutes_xg_xag,per_90_minutes_npxg,per_90_minutes_npxg_xag,stat_type,nation_possession,position_possession,age_possession,born_possession,90s,touches_touches,touches_def_pen,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen,touches_live,take_ons_att,take-ons_succ,take_ons_succ_pct,take_ons_tkld,take_ons_tkld_pct,carries_carries,carries_totdist,carries_prgdist,carries_prgc,carries_1/3,carries_cpa,carries_mis,carries_dis,receiving_rec,receiving_prgr,stat_type_possession,nation_playing_time,position_playing_time,age_playing_time,born_playing_time,playing_time_mp_playing_time,playing_time_min_playing_time,playing_time_mn/mp,playing_time_min_pct,playing_time_90s_playing_time,starts_starts,starts_mn/start,starts_compl,subs_subs,subs_mn/sub,subs_unsub,team_success_ppm,team_success_ong,team_success_onga,team_success__/_,team_success__/_90,team_success_on_off,team_success_xg_onxg,team_success_xg_onxga,team_success_xg_xg_/_,team_success_xg_xg_/_90,team_success_xg_on_off,stat_type_playing_time,nation_keeper,position_keeper,age_keeper,born_keeper,playing_time_mp_keeper,playing_time_starts_keeper,playing_time_min_keeper,playing_time_90s_keeper,performance_ga,performance_ga90,performance_sota,performance_saves,performance_save_pct,performance_w,performance_d,performance_l,performance_cs,performance_cs_pct,penalty_kicks_pkatt,penalty_kicks_pka,penalty_kicks_pksv,penalty_kicks_pkm,penalty_kicks_save_pct,stat_type_keeper,nation_defense,position_defense,age_defense,born_defense,90s_defense,tackles_tkl,tackles_tklw,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenges_tkl,challenges_att,challenges_tkl_pct,challenges_lost,blocks_blocks,blocks_sh,blocks_pass,int,tkl+int,clr,err,stat_type_defense,nation_passing,position_passing,age_passing,born_passing,90s_passing,total_cmp,total_att,total_cmp_pct,total_totdist,total_prgdist,short_cmp,short_att,short_cmp_pct,medium_cmp,medium_att,medium_cmp_pct,long_cmp,long_att,long_cmp_pct,ast,xag,expected_xa,expected_a_xag,kp,1/3,ppa,crspa,prgp,stat_type_passing,nation_goal_shot_creation,position_goal_shot_creation,age_goal_shot_creation,born_goal_shot_creation,90s_goal_shot_creation,sca_sca,sca_sca90,sca_types_passlive,sca_types_passdead,sca_types_to,sca_types_sh,sca_types_fld,sca_types_def,gca_gca,gca_gca90,gca_types_passlive,gca_types_passdead,gca_types_to,gca_types_sh,gca_types_fld,gca_types_def,stat_type_goal_shot_creation,nation_passing_types,position_passing_types,age_passing_types,born_passing_types,90s_passing_types,att,pass_types_live,pass_types_dead,pass_types_fk,pass_types_tb,pass_types_sw,pass_types_crs,pass_types_ti,pass_types_ck,corner_kicks_in,corner_kicks_out,corner_kicks_str,outcomes_cmp,outcomes_off,outcomes_blocks,stat_type_passing_types,nation_keeper_adv,position_keeper_adv,age_keeper_adv,born_keeper_adv,90s_keeper_adv,goals_ga,goals_pka,goals_fk,goals_ck,goals_og,expected_psxg,expected_psxg/sot,expected_psxg_/_,expected_/90,launched_cmp,launched_att,launched_cmp_pct,passes_att_gk,passes_thr,passes_launch_pct,passes_avglen,goal_kicks_att,goal_kicks_launch_pct,goal_kicks_avglen,crosses_opp,crosses_stp,crosses_stp_pct,sweeper_#opa,sweeper_#opa/90,sweeper_avgdist,stat_type_keeper_adv,nation_shooting,position_shooting,age_shooting,born_shooting,90s_shooting,standard_gls,standard_sh,standard_sot,standard_sot_pct,standard_sh/90,standard_sot/90,standard_g/sh,standard_g/sot,standard_dist,standard_fk,standard_pk,standard_pkatt,expected_xg_shooting,expected_npxg_shooting,expected_npxg/sh,expected_g_xg,expected_np:g_xg,stat_type_shooting,nation_misc,position_misc,age_misc,born_misc,90s_misc,performance_crdy_misc,performance_crdr_misc,performance_2crdy,performance_fls,performance_fld,performance_off,performance_crs,performance_int,performance_tklw,performance_pkwon,performance_pkcon,performance_og,performance_recov,aerial_duels_won,aerial_duels_lost,aerial_duels_won_pct,stat_type_misc
FRA-Ligue 1,2024-25,Marseille,Valentin Rongier,FRA,"MF,DF",29.0,1994.0,25,17,1562,17.4,3,1,4,3,0,0,5,0,1.0,1.0,1.1,2.1,25,110,28,0.17,0.06,0.23,0.17,0.23,0.06,0.06,0.12,0.06,0.12,standard,FRA,"MF,DF",29.0,1994.0,17.4,1602,51,347,977,288,13,1602,16,11,68.8,5,31.3,896,3281,1761,25,25,4,19,17,1226,28,possession,FRA,"MF,DF",29.0,1994.0,25,1562.0,62.0,51.0,17.4,17,80.0,8,8,26.0,5,2.24,39.0,25.0,14.0,0.81,0.03,31.2,24.1,7.2,0.41,-0.27,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,FRA,"MF,DF",29.0,1994.0,17.4,50,28,14,31,5,27,43,62.8,16,30,9,21,33,83,28,5,defense,FRA,"MF,DF",29.0,1994.0,17.4,1271,1408,90.3,18466,4560,737,785,93.9,463,502,92.2,33,50,66.0,1,1.1,1.5,-0.1,11,110,7,0,110,passing,FRA,"MF,DF",29.0,1994.0,17.4,35,2.02,29,0,0,3,1,2,6,0.35,5,0,0,0,1,0,goal_shot_creation,FRA,"MF,DF",29.0,1994.0,17.4,1408,1373,31,17,1,3,7,14,0,0,0,0,1271,4,25,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,FRA,"MF,DF",29.0,1994.0,17.4,3,14,7,50.0,0.81,0.4,0.21,0.43,21.6,0,0,0,1.0,1.0,0.07,2.0,2.0,shooting,FRA,"MF,DF",29.0,1994.0,17.4,5.0,0.0,0.0,37.0,14.0,0.0,7.0,33.0,28.0,0.0,1.0,0.0,86.0,13.0,11.0,54.2,misc
FRA-Ligue 1,2023-24,Metz,Abou Lô,SEN,"MF,DF",23.0,2000.0,6,2,197,2.2,0,0,0,0,0,0,0,1,0.1,0.1,0.3,0.5,0,4,2,0.0,0.0,0.0,0.0,0.0,0.06,0.16,0.22,0.06,0.22,standard,SEN,"MF,DF",23.0,2000.0,2.2,99,15,49,42,8,2,99,3,2,66.7,1,33.3,66,377,79,0,2,0,2,0,58,2,possession,SEN,"MF,DF",23.0,2000.0,6,197.0,33.0,6.4,2.2,2,70.0,0,4,15.0,11,1.17,1.0,9.0,-8.0,-3.65,-3.18,2.7,4.8,-2.1,-0.96,-0.39,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,SEN,"MF,DF",23.0,2000.0,2.2,3,1,2,1,0,1,4,25.0,3,5,2,3,4,7,8,0,defense,SEN,"MF,DF",23.0,2000.0,2.2,65,74,87.8,1319,446,20,21,95.2,39,42,92.9,6,9,66.7,0,0.3,0.0,-0.3,2,6,1,0,4,passing,SEN,"MF,DF",23.0,2000.0,2.2,2,0.91,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,SEN,"MF,DF",23.0,2000.0,2.2,74,73,1,1,0,0,0,0,0,0,0,0,65,0,1,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,SEN,"MF,DF",23.0,2000.0,2.2,0,1,0,0.0,0.46,0.0,0.0,0.0,7.8,0,0,0,0.1,0.1,0.13,-0.1,-0.1,shooting,SEN,"MF,DF",23.0,2000.0,2.2,0.0,1.0,0.0,3.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,10.0,2.0,2.0,50.0,misc
FRA-Ligue 1,2023-24,Metz,Joseph Nduquidi,FRA,"MF,DF",18.0,2004.0,13,7,751,8.3,0,0,0,0,0,0,2,0,0.2,0.2,0.1,0.2,6,22,4,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,standard,FRA,"MF,DF",18.0,2004.0,8.3,289,21,82,172,43,7,289,5,1,20.0,4,80.0,177,1094,542,6,12,1,12,4,153,4,possession,FRA,"MF,DF",18.0,2004.0,13,751.0,58.0,24.5,8.3,7,84.0,5,6,27.0,10,0.92,5.0,13.0,-8.0,-0.96,-0.37,6.3,16.7,-10.4,-1.24,-0.85,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,FRA,"MF,DF",18.0,2004.0,8.3,11,4,6,3,2,1,9,11.1,8,11,3,8,11,22,15,1,defense,FRA,"MF,DF",18.0,2004.0,8.3,173,212,81.6,3112,705,79,95,83.2,79,95,83.2,14,18,77.8,0,0.1,0.1,-0.1,2,10,1,0,22,passing,FRA,"MF,DF",18.0,2004.0,8.3,3,0.36,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,FRA,"MF,DF",18.0,2004.0,8.3,212,194,17,4,1,2,0,13,0,0,0,0,173,1,1,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,FRA,"MF,DF",18.0,2004.0,8.3,0,4,1,25.0,0.48,0.12,0.0,0.0,19.6,0,0,0,0.2,0.2,0.04,-0.2,-0.2,shooting,FRA,"MF,DF",18.0,2004.0,8.3,2.0,0.0,0.0,13.0,13.0,0.0,0.0,11.0,4.0,0.0,0.0,0.0,35.0,6.0,14.0,30.0,misc
FRA-Ligue 1,2023-24,Monaco,Denis Zakaria,SUI,"MF,DF",26.0,1996.0,25,24,2137,23.7,4,0,4,4,0,0,13,2,1.4,1.4,1.1,2.5,27,107,23,0.17,0.0,0.17,0.17,0.17,0.06,0.05,0.11,0.06,0.11,standard,SUI,"MF,DF",26.0,1996.0,23.7,1432,96,400,851,205,21,1432,39,29,74.4,9,23.1,1117,5797,2766,27,39,4,30,12,990,23,possession,SUI,"MF,DF",26.0,1996.0,25,2137.0,85.0,69.8,23.7,24,88.0,18,1,17.0,0,1.76,41.0,32.0,9.0,0.38,-1.28,34.7,31.2,3.6,0.15,-0.62,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,SUI,"MF,DF",26.0,1996.0,23.7,38,27,11,20,7,12,30,40.0,18,39,13,26,47,85,41,0,defense,SUI,"MF,DF",26.0,1996.0,23.7,1081,1184,91.3,18845,5961,463,502,92.2,515,548,94.0,74,92,80.4,0,1.1,1.1,-1.1,11,102,10,4,107,passing,SUI,"MF,DF",26.0,1996.0,23.7,36,1.52,26,0,3,4,0,3,3,0.13,2,0,1,0,0,0,goal_shot_creation,SUI,"MF,DF",26.0,1996.0,23.7,1184,1159,25,22,2,3,9,3,0,0,0,0,1081,0,14,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,SUI,"MF,DF",26.0,1996.0,23.7,4,26,10,38.5,1.09,0.42,0.15,0.4,21.6,0,0,0,1.4,1.4,0.05,2.6,2.6,shooting,SUI,"MF,DF",26.0,1996.0,23.7,13.0,2.0,2.0,33.0,13.0,0.0,9.0,47.0,27.0,0.0,1.0,0.0,165.0,10.0,14.0,41.7,misc
FRA-Ligue 1,2023-24,Monaco,Edan Diop,FRA,"MF,DF",18.0,2004.0,10,0,163,1.8,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,4,7,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,FRA,"MF,DF",18.0,2004.0,1.8,122,5,37,54,33,3,122,2,1,50.0,1,50.0,85,374,157,4,3,0,3,1,80,11,possession,FRA,"MF,DF",18.0,2004.0,10,163.0,16.0,5.3,1.8,0,0.0,0,10,16.0,17,2.5,4.0,4.0,0.0,0.0,-0.81,2.9,5.6,-2.7,-1.52,-1.96,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,FRA,"MF,DF",18.0,2004.0,1.8,10,8,6,3,1,7,9,77.8,2,3,0,3,1,11,5,0,defense,FRA,"MF,DF",18.0,2004.0,1.8,71,97,73.2,1270,460,29,36,80.6,30,40,75.0,8,13,61.5,0,0.0,0.0,0.0,0,9,1,0,7,passing,FRA,"MF,DF",18.0,2004.0,1.8,1,0.55,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,FRA,"MF,DF",18.0,2004.0,1.8,97,86,10,1,0,0,2,9,0,0,0,0,71,1,3,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,FRA,"MF,DF",18.0,2004.0,1.8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,shooting,FRA,"MF,DF",18.0,2004.0,1.8,3.0,0.0,0.0,7.0,3.0,0.0,2.0,1.0,8.0,0.0,1.0,0.0,11.0,3.0,2.0,60.0,misc
FRA-Ligue 1,2024-25,Montpellier,Birama Touré,MLI,"MF,DF",32.0,1992.0,8,2,300,3.3,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,0,9,2,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04,standard,MLI,"MF,DF",32.0,1992.0,3.3,157,21,71,65,22,3,157,0,0,0.0,0,0.0,86,287,71,0,1,1,6,0,99,2,possession,MLI,"MF,DF",32.0,1992.0,8,300.0,38.0,9.8,3.3,2,79.0,1,6,24.0,0,1.13,4.0,11.0,-7.0,-2.1,-0.5,4.1,8.1,-4.0,-1.18,-0.34,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,MLI,"MF,DF",32.0,1992.0,3.3,8,5,5,2,1,4,6,66.7,2,3,2,1,6,14,7,0,defense,MLI,"MF,DF",32.0,1992.0,3.3,101,123,82.1,1809,621,38,45,84.4,53,58,91.4,10,18,55.6,0,0.1,0.0,-0.1,3,4,0,0,9,passing,MLI,"MF,DF",32.0,1992.0,3.3,6,1.79,5,0,0,0,0,1,0,0.0,0,0,0,0,0,0,goal_shot_creation,MLI,"MF,DF",32.0,1992.0,3.3,123,121,2,2,0,1,0,0,0,0,0,0,101,0,0,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,MLI,"MF,DF",32.0,1992.0,3.3,0,3,1,33.3,0.9,0.3,0.0,0.0,26.6,0,0,0,0.0,0.0,0.01,0.0,0.0,shooting,MLI,"MF,DF",32.0,1992.0,3.3,2.0,0.0,0.0,2.0,5.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,14.0,4.0,4.0,50.0,misc
FRA-Ligue 1,2024-25,Montpellier,Gabriel Bares,SUI,"MF,DF",23.0,2000.0,6,0,56,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,SUI,"MF,DF",23.0,2000.0,0.6,49,3,10,32,8,2,49,2,1,50.0,1,50.0,27,136,31,1,0,0,0,1,33,0,possession,SUI,"MF,DF",23.0,2000.0,6,56.0,9.0,1.8,0.6,0,0.0,0,6,9.0,10,0.17,2.0,2.0,0.0,0.0,1.68,1.0,2.0,-0.9,-1.52,-0.65,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,SUI,"MF,DF",23.0,2000.0,0.6,2,2,2,0,0,1,2,50.0,1,0,0,0,1,3,3,0,defense,SUI,"MF,DF",23.0,2000.0,0.6,34,40,85.0,590,199,17,19,89.5,13,14,92.9,4,7,57.1,0,0.0,0.0,0.0,0,5,0,0,3,passing,SUI,"MF,DF",23.0,2000.0,0.6,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,SUI,"MF,DF",23.0,2000.0,0.6,40,39,1,1,0,0,1,0,0,0,0,0,34,0,0,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,SUI,"MF,DF",23.0,2000.0,0.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,shooting,SUI,"MF,DF",23.0,2000.0,0.6,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,misc
FRA-Ligue 1,2024-25,Nantes,Louis Leroux,FRA,"MF,DF",18.0,2006.0,16,8,816,9.1,2,1,3,2,0,0,1,0,1.5,1.5,1.3,2.8,11,31,14,0.22,0.11,0.33,0.22,0.33,0.16,0.15,0.31,0.16,0.31,standard,FRA,"MF,DF",18.0,2006.0,9.1,411,19,101,224,98,14,411,20,8,40.0,11,55.0,214,1066,490,11,14,3,12,6,224,14,possession,FRA,"MF,DF",18.0,2006.0,16,816.0,51.0,26.7,9.1,8,86.0,4,8,16.0,12,1.31,11.0,11.0,0.0,0.0,0.52,12.4,14.4,-2.0,-0.22,0.36,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,FRA,"MF,DF",18.0,2006.0,9.1,25,18,10,12,3,16,22,72.7,6,22,2,20,8,33,19,1,defense,FRA,"MF,DF",18.0,2006.0,9.1,248,300,82.7,3997,1075,120,134,89.6,98,114,86.0,19,30,63.3,1,1.3,0.7,-0.3,12,13,8,0,31,passing,FRA,"MF,DF",18.0,2006.0,9.1,30,3.31,22,0,3,1,1,3,3,0.33,3,0,0,0,0,0,goal_shot_creation,FRA,"MF,DF",18.0,2006.0,9.1,300,282,18,3,0,1,6,13,0,0,0,0,248,0,8,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,FRA,"MF,DF",18.0,2006.0,9.1,2,9,5,55.6,0.99,0.55,0.22,0.4,14.2,0,0,0,1.5,1.5,0.17,0.5,0.5,shooting,FRA,"MF,DF",18.0,2006.0,9.1,1.0,0.0,0.0,10.0,12.0,0.0,6.0,8.0,18.0,0.0,0.0,0.0,43.0,4.0,5.0,44.4,misc
FRA-Ligue 1,2024-25,Nice,Jordan Lotomba,SUI,"MF,DF",25.0,1998.0,2,0,35,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,SUI,"MF,DF",25.0,1998.0,0.4,24,2,3,15,6,0,24,3,1,33.3,2,66.7,19,144,110,4,0,0,0,1,17,2,possession,SUI,"MF,DF",25.0,1998.0,2,35.0,18.0,1.1,0.4,0,0.0,0,2,18.0,0,0.5,0.0,1.0,-1.0,-2.57,-3.34,0.3,0.2,0.0,0.08,-0.56,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,SUI,"MF,DF",25.0,1998.0,0.4,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,defense,SUI,"MF,DF",25.0,1998.0,0.4,17,21,81.0,249,51,10,10,100.0,7,10,70.0,0,1,0.0,0,0.0,0.0,0.0,0,1,0,0,3,passing,SUI,"MF,DF",25.0,1998.0,0.4,2,5.14,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,SUI,"MF,DF",25.0,1998.0,0.4,21,19,2,0,0,0,2,2,0,0,0,0,17,0,0,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,SUI,"MF,DF",25.0,1998.0,0.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,shooting,SUI,"MF,DF",25.0,1998.0,0.4,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,misc
FRA-Ligue 1,2023-24,Nice,Pablo Rosario,DOM,"MF,DF",26.0,1997.0,30,21,2009,22.3,0,0,0,0,0,0,4,0,1.2,1.2,1.4,2.6,20,93,27,0.0,0.0,0.0,0.0,0.0,0.05,0.06,0.11,0.05,0.11,standard,DOM,"MF,DF",26.0,1997.0,22.3,1398,80,425,814,164,22,1398,20,11,55.0,8,40.0,1031,4765,2214,20,19,2,26,15,987,27,possession,DOM,"MF,DF",26.0,1997.0,30,2009.0,67.0,65.7,22.3,21,86.0,16,9,23.0,2,1.67,30.0,23.0,7.0,0.31,-0.03,33.5,25.7,7.8,0.35,-0.21,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,DOM,"MF,DF",26.0,1997.0,22.3,36,25,15,16,5,23,34,67.6,11,27,13,14,29,65,39,0,defense,DOM,"MF,DF",26.0,1997.0,22.3,1056,1187,89.0,17440,5722,478,524,91.2,496,534,92.9,52,80,65.0,0,1.4,1.5,-1.4,17,81,14,3,93,passing,DOM,"MF,DF",26.0,1997.0,22.3,39,1.75,34,1,0,1,2,1,5,0.22,2,0,0,1,2,0,goal_shot_creation,DOM,"MF,DF",26.0,1997.0,22.3,1187,1103,81,32,5,0,6,49,0,0,0,0,1056,3,15,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,DOM,"MF,DF",26.0,1997.0,22.3,0,16,2,12.5,0.72,0.09,0.0,0.0,13.1,0,0,0,1.2,1.2,0.08,-1.2,-1.2,shooting,DOM,"MF,DF",26.0,1997.0,22.3,4.0,0.0,0.0,18.0,19.0,1.0,6.0,29.0,25.0,1.0,1.0,0.0,92.0,35.0,22.0,61.4,misc
FRA-Ligue 1,2024-25,Nice,Pablo Rosario,DOM,"MF,DF",27.0,1997.0,29,21,1775,19.7,3,1,4,2,1,1,6,1,3.8,3.0,0.6,3.5,17,89,25,0.15,0.05,0.2,0.1,0.15,0.19,0.03,0.22,0.15,0.18,standard,DOM,"MF,DF",27.0,1997.0,19.7,950,78,247,559,154,19,949,17,9,52.9,8,47.1,473,2261,1247,17,19,2,20,15,653,25,possession,DOM,"MF,DF",27.0,1997.0,29,1775.0,61.0,58.0,19.7,21,80.0,14,8,13.0,0,1.62,35.0,27.0,8.0,0.41,-0.79,34.7,25.5,9.2,0.47,-0.39,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,DOM,"MF,DF",27.0,1997.0,19.7,30,20,6,19,5,11,20,55.0,9,19,11,8,31,61,43,2,defense,DOM,"MF,DF",27.0,1997.0,19.7,641,754,85.0,10685,3770,312,352,88.6,284,310,91.6,37,62,59.7,1,0.6,0.9,0.4,16,63,14,1,89,passing,DOM,"MF,DF",27.0,1997.0,19.7,35,1.78,30,0,1,1,0,3,2,0.1,2,0,0,0,0,0,goal_shot_creation,DOM,"MF,DF",27.0,1997.0,19.7,754,739,14,13,3,2,3,0,0,0,0,0,641,1,11,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,DOM,"MF,DF",27.0,1997.0,19.7,3,16,7,43.8,0.81,0.35,0.13,0.29,16.1,0,1,1,3.8,3.0,0.19,-0.8,-1.0,shooting,DOM,"MF,DF",27.0,1997.0,19.7,6.0,1.0,0.0,24.0,10.0,0.0,3.0,31.0,20.0,0.0,0.0,0.0,60.0,24.0,16.0,60.0,misc
